preco,idPrato,descricao,tipoDePrato,data,operacao,utilizador
4.880000114440918,2342,Bem sabe a burra, diante de quem zurra.,0,2014-05-25,INSERT,DBA
100.58000183105469,2343,A verdadeira amizade dura uma eternidade.,5,2014-05-25,INSERT,DBA
20.860000610351562,2344,A fome é boa cozinheira.,5,2014-05-25,INSERT,DBA
78.80000305175781,2345,Galinha que canta é que é a dona dos ovos.,9,2014-05-25,INSERT,DBA
68.47000122070312,2346,A fruta proibida é a mais apetecida.,2,2014-05-25,INSERT,DBA
51.43000030517578,2347,A vontade de comer faz a velha correr.,9,2014-05-25,INSERT,DBA
50.16999816894531,2348,Xarope bem feito, nem sempre surte efeito,7,2014-05-25,INSERT,DBA
95.2300033569336,2349,Eu quero, eu posso, eu sou!,11,2014-05-25,INSERT,DBA
11.789999961853027,2350,A esperança é a última a morrer.,2,2014-05-25,INSERT,DBA
44.560001373291016,2351,Bom comer, três vezes beber.,12,2014-05-25,INSERT,DBA
61.04999923706055,2352,A beleza é como uma flor, que nasce e depressa morre.,12,2014-05-25,INSERT,DBA
65.75,2353,Boa romaria ou festa faz, quem em casa fica em paz.,3,2014-05-25,INSERT,DBA
74.16999816894531,2354,Depois da noiva casada não lhe faltam pretendentes.,3,2014-05-25,INSERT,DBA
91.13999938964844,2355,A mulher e o vinho tiram o homem do seu juízo.,11,2014-05-25,INSERT,DBA
55.029998779296875,2356,A pensar morreu um burro.,5,2014-05-25,INSERT,DBA
84.62999725341797,2357,Bem mal ceia quem come por mão alheia.,10,2014-05-25,INSERT,DBA
55.16999816894531,2358,Freiras e frieiras, é coçá-las e deixá-las.,5,2014-05-25,INSERT,DBA
102.63999938964844,2359,Da águia mansa me livre Deus, da brava me livrarei eu,4,2014-05-25,INSERT,DBA
9.859999656677246,2360,Aquilo que Deus uniu, jamais o homem poderá separar.,3,2014-05-25,INSERT,DBA
22.270000457763672,2361,A confraria é rica, os padres é que são pobres.,0,2014-05-25,INSERT,DBA
49.7400016784668,2362,Cada um por si, Deus por todos.,7,2014-05-25,INSERT,DBA
82.4000015258789,2363,Faça o que tiver de fazer, mas não faça errado.,6,2014-05-25,INSERT,DBA
79.19999694824219,2364,Quem não arrisca não petisca,4,2014-05-25,INSERT,DBA
63.72999954223633,2365,Bem jejua quem mal come.,4,2014-05-25,INSERT,DBA
73.94000244140625,2366,À noite todos os gatos são pardos.,3,2014-05-25,INSERT,DBA
41.40999984741211,2367,Coração que suspira não tem o que deseja.,2,2014-05-25,INSERT,DBA
23.989999771118164,2368,A brincar se dizem muitas verdades.,3,2014-05-25,INSERT,DBA
74.2699966430664,2369,Bem estou com meu amigo que come seu pão comigo.,10,2014-05-25,INSERT,DBA
34.47999954223633,2370,Coice de égua não machuca cavalo.,11,2014-05-25,INSERT,DBA
61.279998779296875,2371,A guerra e a ceia, começando se ateia.,4,2014-05-25,INSERT,DBA
45.56999969482422,2372,Rei morto, rei posto,5,2014-05-25,INSERT,DBA
73.23999786376953,2373,A excepção faz a regra.,7,2014-05-25,INSERT,DBA
66.8499984741211,2374,Zorro deitado não pega mosca,12,2014-05-25,INSERT,DBA
65.41999816894531,2375,Achar e guardar é furtar.,3,2014-05-25,INSERT,DBA
91.44999694824219,2376,Felizes são aqueles que encontram a sabedoria.,10,2014-05-25,INSERT,DBA
10.0600004196167,2377,Agora é que a porca torce o rabo.,6,2014-05-25,INSERT,DBA
3.299999952316284,2378,Bom comer traz mau dormir.,2,2014-05-25,INSERT,DBA
8.4399995803833,2379,Antes burro vivo que sábio morto.,12,2014-05-25,INSERT,DBA
61.81999969482422,2380,Depois de casa roubada, trancas na porta.,1,2014-05-25,INSERT,DBA
55.5,2381,A guerra e a ceia, começando se ateia.,5,2014-05-25,INSERT,DBA
5.349999904632568,2382,Dos males, o menor.,0,2014-05-25,INSERT,DBA
105.70999908447266,2383,Enquanto o pau vai e vem folgam as costas.,3,2014-05-25,INSERT,DBA
56.720001220703125,2384,Boca que se beijou nunca mal se desejou.,0,2014-05-25,INSERT,DBA
94.0999984741211,2385,De graça só relógio trabalha, e assim mesmo quer corda.,8,2014-05-25,INSERT,DBA
83.16000366210938,2386,Há mil modos de morrer e um só de nascer.,5,2014-05-25,INSERT,DBA
53.18000030517578,2387,A fruta proibida é a mais apetecida.,8,2014-05-25,INSERT,DBA
48.0099983215332,2388,Mais fácil um camelo passar pelo fundo de uma agulha do que um rico entrar no céu.,3,2014-05-25,INSERT,DBA
36.779998779296875,2389,A falar é que a gente se entende.,9,2014-05-25,INSERT,DBA
12.5,2390,Falar é prata, calar é ouro.,5,2014-05-25,INSERT,DBA
97.33999633789062,2391,Quanto mais rezo, mais assombração aparece,9,2014-05-25,INSERT,DBA
85.9000015258789,2392,Aos mortos e aos ausentes, não os insultes nem atormentes.,8,2014-05-25,INSERT,DBA
4.75,2393,De boas ceias, as sepulturas estão cheias.,0,2014-05-25,INSERT,DBA
91.44999694824219,2394,Rei morto, rei posto,5,2014-05-25,INSERT,DBA
66.43000030517578,2395,Ler é saber.,8,2014-05-25,INSERT,DBA
102.29000091552734,2396,De pensar morreu um burro.,1,2014-05-25,INSERT,DBA
0.5,2397,Bolsa despejada, cara amargurada.,3,2014-05-25,INSERT,DBA
99.83999633789062,2398,Aquilo que Deus uniu, jamais o homem poderá separar.,0,2014-05-25,INSERT,DBA
82.86000061035156,2399,Depois de rapar não há o que tosquiar.,11,2014-05-25,INSERT,DBA
16.81999969482422,2400,Umbaúba, quanto mais fina, maior é o oco,2,2014-05-25,INSERT,DBA
96.08000183105469,2401,Cada qual sabe onde lhe doem os calos.,8,2014-05-25,INSERT,DBA
12.359999656677246,2402,A quem tudo quer nada se lhe dá.,6,2014-05-25,INSERT,DBA
19.790000915527344,2403,Ferro se malha enquanto está quente.,0,2014-05-25,INSERT,DBA
79.51000213623047,2404,Afoga-se mais gente em vinho do que em água.,5,2014-05-25,INSERT,DBA
83.54000091552734,2405,Cada homem é o arquiteto de sua própria fortuna.,8,2014-05-25,INSERT,DBA
75.3499984741211,2406,Deus ajuda quem cedo madruga.,1,2014-05-25,INSERT,DBA
79.91000366210938,2407,A carapuça é para quem a enfia.,4,2014-05-25,INSERT,DBA
99.23999786376953,2408,Escuta os conselhos dos outros e segue o teu.,4,2014-05-25,INSERT,DBA
98.5999984741211,2409,Felizes aqueles que se reconhecem.,0,2014-05-25,INSERT,DBA
41.34000015258789,2410,A fidelidade compra-se com a fidelidade.,9,2014-05-25,INSERT,DBA
64.5199966430664,2411,A pergunta insolente, resposta valente.,8,2014-05-25,INSERT,DBA
49.84000015258789,2412,A fruta proibida é a mais apetecida.,9,2014-05-25,INSERT,DBA
21.5,2413,Manda e faz, servido serás.,4,2014-05-25,INSERT,DBA
44.2599983215332,2414,Bem sabe mandar quem bem sabe obedecer.,10,2014-05-25,INSERT,DBA
38.66999816894531,2415,É de pequenino que se torce o pepino.,2,2014-05-25,INSERT,DBA
36.95000076293945,2416,A roupa suja lava-se em casa.,0,2014-05-25,INSERT,DBA
8.069999694824219,2417,Faça que nem rádio velho, nem ligue.,7,2014-05-25,INSERT,DBA
56.400001525878906,2418,O abade onde canta, daí janta,11,2014-05-25,INSERT,DBA
12.609999656677246,2419,Barriga vazia não conhece alegria.,13,2014-05-25,INSERT,DBA
91.4800033569336,2420,Água corrente não mata a gente.,11,2014-05-25,INSERT,DBA
34.970001220703125,2421,Arre cá, orelhudo, diz o asno ao burro.,3,2014-05-25,INSERT,DBA
75.0,2422,Grão a grão, enche a galinha ao papo.S,11,2014-05-25,INSERT,DBA
6.400000095367432,2423,Amigo de muitos, confidente de poucos.,5,2014-05-25,INSERT,DBA
71.91999816894531,2424,Burra velha não toma carreira, anda sempre da mesma maneira.,0,2014-05-25,INSERT,DBA
40.209999084472656,2425,Adiante, que atrás vem gente.,9,2014-05-25,INSERT,DBA
25.59000015258789,2426,Deus inventou o futebol, mas o diabo o treinador.,10,2014-05-25,INSERT,DBA
44.7400016784668,2427,A morte não escolhe idades.,3,2014-05-25,INSERT,DBA
14.229999542236328,2428,Casa onde não há pão, todos brigam e ninguém tem razão.,9,2014-05-25,INSERT,DBA
47.77000045776367,2429,Há mais olhos no mar do que viventes na terra.,7,2014-05-25,INSERT,DBA
35.06999969482422,2430,Bebe do bom vinho, e deixa a água ao moinho.,7,2014-05-25,INSERT,DBA
86.98999786376953,2431,Ainda está para nascer quem de mulheres e ovelhas há-de entender.,11,2014-05-25,INSERT,DBA
43.47999954223633,2432,Bom político, mau cristão.,7,2014-05-25,INSERT,DBA
11.529999732971191,2433,Malandro é o gato, que já nasce de bigode.,4,2014-05-25,INSERT,DBA
56.369998931884766,2434,Bem jejua quem mal come.,13,2014-05-25,INSERT,DBA
14.369999885559082,2435,Há mais olhos no mar do que viventes na terra.,6,2014-05-25,INSERT,DBA
16.200000762939453,2436,Em Roma, faça como os romanos.,4,2014-05-25,INSERT,DBA
65.29000091552734,2437,À noite todos os gatos são pardos.,4,2014-05-25,INSERT,DBA
18.950000762939453,2438,De uma boa conversa ninguém escapa.,6,2014-05-25,INSERT,DBA
51.41999816894531,2439,Homem sem dinheiro é um violão sem cordas.,12,2014-05-25,INSERT,DBA
91.41000366210938,2440,Caiu no saco é gato.,13,2014-05-25,INSERT,DBA
91.08000183105469,2441,Ao que muitos burros toca, sempre algum lhe fica atrás.,3,2014-05-25,INSERT,DBA
96.94999694824219,2442,Faça o que eu digo, mas não faça o que eu faço.,13,2014-05-25,INSERT,DBA
33.65999984741211,2443,Ao ruim, não há mal que lhe chegue.,1,2014-05-25,INSERT,DBA
97.38999938964844,2444,A mulher e a sardinha querem-se da mais maneirinha.,12,2014-05-25,INSERT,DBA
96.66000366210938,2445,Antes dar ao gato do que leve o rato.,13,2014-05-25,INSERT,DBA
41.0,2446,Antes burro vivo que sábio morto.,8,2014-05-25,INSERT,DBA
93.3499984741211,2447,Guarda te do homem que não fala e do cão que não ladra.,3,2014-05-25,INSERT,DBA
99.12999725341797,2448,De graça, até tapa na cara.,4,2014-05-25,INSERT,DBA
46.189998626708984,2449,A Beleza é interior e não exterior.,0,2014-05-25,INSERT,DBA
84.77999877929688,2450,Viúva rica com um olho chora e com outro repenica,5,2014-05-25,INSERT,DBA
37.599998474121094,2451,Nunca diga Nunca!,8,2014-05-25,INSERT,DBA
23.420000076293945,2452,Bom é saber que pão te há-de manter.,9,2014-05-25,INSERT,DBA
20.1200008392334,2453,De algodão velho não se faz bom pano.,2,2014-05-25,INSERT,DBA
54.310001373291016,2454,Amor de mulher e amor de cão, nada valem se nada lhes dão.,10,2014-05-25,INSERT,DBA
64.58000183105469,2455,Em ano geado, não há pão dobrado.,6,2014-05-25,INSERT,DBA
66.80999755859375,2456,Bate no bom e ele melhora; bate no mau e ele piora.,13,2014-05-25,INSERT,DBA
56.290000915527344,2457,Às três é de vez.,5,2014-05-25,INSERT,DBA
88.87000274658203,2458,Cada um dá o que tem.,12,2014-05-25,INSERT,DBA
54.959999084472656,2459,Quanto mais rezo, mais assombração aparece,3,2014-05-25,INSERT,DBA
43.08000183105469,2460,A burro velho, capim novo.,0,2014-05-25,INSERT,DBA
48.220001220703125,2461,Em tempo de guerra, não se limpam armas.,1,2014-05-25,INSERT,DBA
99.66000366210938,2462,Em pouco, muito se diz.,3,2014-05-25,INSERT,DBA
76.58999633789062,2463,Adiante, que atrás vem gente.,3,2014-05-25,INSERT,DBA
33.560001373291016,2464,Cada qual canta como lhe ajuda a garganta.,11,2014-05-25,INSERT,DBA
90.63999938964844,2465,De boas intenções o inferno está cheio.,10,2014-05-25,INSERT,DBA
104.19999694824219,2466,Bom tempo e mau tempo, não duram todo o tempo.,6,2014-05-25,INSERT,DBA
89.31999969482422,2467,O amor é cego,0,2014-05-25,INSERT,DBA
32.040000915527344,2468,Suspiro de rato não derruba queijo.,3,2014-05-25,INSERT,DBA
74.12999725341797,2469,A Amizade não tem preço.,2,2014-05-25,INSERT,DBA
80.36000061035156,2470,Anda direito, se queres respeito.,9,2014-05-25,INSERT,DBA
73.06999969482422,2471,Borreguinha mansa, mama a sua teta... e a alheia.,0,2014-05-25,INSERT,DBA
45.5099983215332,2472,A obediência por medo, pouco dura.,6,2014-05-25,INSERT,DBA
13.109999656677246,2473,Deus dá nozes a quem não tem dentes e dá dentes a quem não tem nozes.,7,2014-05-25,INSERT,DBA
23.139999389648438,2474,Bom exemplo, meio sermão.,1,2014-05-25,INSERT,DBA
76.0999984741211,2475,Bom é saber que pão te há-de manter.,2,2014-05-25,INSERT,DBA
91.47000122070312,2476,A Amizade não tem preço.,4,2014-05-25,INSERT,DBA
78.87999725341797,2477,A quem tarde se levanta cedo anoitece.,12,2014-05-25,INSERT,DBA
5.159999847412109,2478,Apanha com o cajado, quem se mete onde não é chamado.,2,2014-05-25,INSERT,DBA
88.44000244140625,2479,Cada cabeça, uma sentença.,10,2014-05-25,INSERT,DBA
98.0199966430664,2480,Acreditar em tudo é tolice; não acreditar em coisa alguma, tolice é.,10,2014-05-25,INSERT,DBA
52.970001220703125,2481,Em terra de padeiro, farinheiro faz sucesso.,13,2014-05-25,INSERT,DBA
3.8299999237060547,2482,Casa de pais, escola de filhos.,11,2014-05-25,INSERT,DBA
81.58999633789062,2483,Cada terra com seu uso, cada roca com seu fuso.,9,2014-05-25,INSERT,DBA
72.68000030517578,2484,Faça que nem rádio velho, nem ligue.,9,2014-05-25,INSERT,DBA
70.63999938964844,2485,Cria fama e deita-te na cama.,9,2014-05-25,INSERT,DBA
13.1899995803833,2486,Apanha com o cajado, quem se mete onde não é chamado.,10,2014-05-25,INSERT,DBA
47.349998474121094,2487,As lindas palavras agradam muito e custam pouco.,9,2014-05-25,INSERT,DBA
83.79000091552734,2488,Ao luar de Janeiro se conta do dinheiro.,9,2014-05-25,INSERT,DBA
85.62000274658203,2489,Deus ajuda quem cedo madruga.,8,2014-05-25,INSERT,DBA
105.55999755859375,2490,A fome é o melhor tempero.,11,2014-05-25,INSERT,DBA
81.93000030517578,2491,Aldeã é a galinha e vai à mesa da rainha.,11,2014-05-25,INSERT,DBA
82.77999877929688,2492,A meninos e a santos de altar não prometas para faltar.,5,2014-05-25,INSERT,DBA
15.010000228881836,2493,Não dura muito o homem rico e poderoso, é semelhante ao gado gordo que se abate,11,2014-05-25,INSERT,DBA
38.77000045776367,2494,Ainda que o galo não cante, a manhã rompe sempre.,12,2014-05-25,INSERT,DBA
26.200000762939453,2495,A noite é mãe dos pensamentos; e a manhã dos trabalhos.,11,2014-05-25,INSERT,DBA
16.0,2496,É melhor andar a pé do que montar em burro magro.,2,2014-05-25,INSERT,DBA
59.400001525878906,2497,Em pouco, muito se diz.,12,2014-05-25,INSERT,DBA
46.18000030517578,2498,Quem só uma ovelha tem, mil lobos a comem,13,2014-05-25,INSERT,DBA
12.180000305175781,2499,A quem erra perdoa uma vez e não três.,2,2014-05-25,INSERT,DBA
15.75,0,A ovelha é sempre ovelha, mesmo que vestida com pele de leão.,10,2014-05-25,INSERT,DBA
21.229999542236328,1,Burro velho não aprende línguas.,11,2014-05-25,INSERT,DBA
30.110000610351562,2,A Beleza é interior e não exterior.,8,2014-05-25,INSERT,DBA
82.94999694824219,3,Anda direito, se queres respeito.,8,2014-05-25,INSERT,DBA
58.0,4,Anda meio mundo a enganar outro meio.,5,2014-05-25,INSERT,DBA
108.25,5,As palavras voam, os escritos ficam.,4,2014-05-25,INSERT,DBA
48.970001220703125,6,Amor de praia fica enterrado na areia.,1,2014-05-25,INSERT,DBA
3.359999895095825,7,A quem tem fome dá o teu pão; ao triste dá-lhe o coração.,5,2014-05-25,INSERT,DBA
33.59000015258789,8,Generoso como ninguém é aquele que nada tem.,5,2014-05-25,INSERT,DBA
73.4000015258789,9,Zelo mostra o que o coração sente,8,2014-05-25,INSERT,DBA
39.47999954223633,10,Aparelha-se o cavalo à vontade do dono.,11,2014-05-25,INSERT,DBA
29.93000030517578,11,Ferro se malha enquanto está quente.,10,2014-05-25,INSERT,DBA
6.199999809265137,12,A ocasião faz o ladrão.,13,2014-05-25,INSERT,DBA
62.599998474121094,13,A Amizade não tem preço.,5,2014-05-25,INSERT,DBA
28.489999771118164,14,Zombar dos bons conselhos é dispor para as ruínas,5,2014-05-25,INSERT,DBA
14.470000267028809,15,A beleza é como uma flor, que nasce e depressa morre.,7,2014-05-25,INSERT,DBA
72.9800033569336,16,A ociosidade é a mãe de todos os vícios.,2,2014-05-25,INSERT,DBA
16.06999969482422,17,À noite todos os gatos são pardos.,7,2014-05-25,INSERT,DBA
72.93000030517578,18,Hoje canto,amanha pranto,11,2014-05-25,INSERT,DBA
56.790000915527344,19,A morte não poupa nem o fraco nem o forte.,7,2014-05-25,INSERT,DBA
66.16000366210938,20,Amizade de um dia, recirdação de um minuto.,6,2014-05-25,INSERT,DBA
79.69999694824219,21,A beleza está nos olhos de quem a vê.,12,2014-05-25,INSERT,DBA
29.540000915527344,22,Duas cabeças pensam melhor que uma.,1,2014-05-25,INSERT,DBA
61.369998931884766,23,Macaco senta no toco para ver o rabo dos outros.,10,2014-05-25,INSERT,DBA
69.44000244140625,24,A língua não mente o que o coração sente.,6,2014-05-25,INSERT,DBA
63.650001525878906,25,O amor é cego,6,2014-05-25,INSERT,DBA
73.3499984741211,26,Fihos criados, trabalhos dobrados.,5,2014-05-25,INSERT,DBA
97.31999969482422,27,A vontade de comer faz a velha correr.,5,2014-05-25,INSERT,DBA
23.059999465942383,28,Bolo torto não perde o gosto.,1,2014-05-25,INSERT,DBA
64.1500015258789,29,Muito falar, pouco acertar.,13,2014-05-25,INSERT,DBA
45.79999923706055,30,Em terra de saci, calça jeans cabem dois.,7,2014-05-25,INSERT,DBA
75.55999755859375,31,Faça o que eu digo, mas não faça o que eu faço.,12,2014-05-25,INSERT,DBA
42.5,32,Deitar cedo e cedo erguer dá saúde e faz crescer.,11,2014-05-25,INSERT,DBA
66.45999908447266,33,Na adversidade é que se conhecem os amigos,9,2014-05-25,INSERT,DBA
71.6500015258789,34,A azeitona e a fortuna, às vezes muita, às vezes nenhuma.,13,2014-05-25,INSERT,DBA
12.149999618530273,35,As palavras boas são, se assim for o coração.,4,2014-05-25,INSERT,DBA
94.01000213623047,36,Deus dá a farinha, mas não amassa o pão.,0,2014-05-25,INSERT,DBA
31.15999984741211,37,De pensar morreu um burro.,4,2014-05-25,INSERT,DBA
23.530000686645508,38,Confiança não se dá e não se toma emprestado, conquista-se.,13,2014-05-25,INSERT,DBA
59.84000015258789,39,Casa de ferreiro, espeto de salgueiro.,7,2014-05-25,INSERT,DBA
106.76000213623047,40,Enquanto há vento, molha-se a vela.,6,2014-05-25,INSERT,DBA
60.47999954223633,41,Muito riso, pouco siso.,6,2014-05-25,INSERT,DBA
79.19999694824219,42,Mais vale um pé do que duas muletas.,3,2014-05-25,INSERT,DBA
50.84000015258789,43,Bom vinho escusa pregão; bom peso faz vender o pão.,1,2014-05-25,INSERT,DBA
50.70000076293945,44,É melhor andar a pé do que montar em burro magro.,13,2014-05-25,INSERT,DBA
100.91999816894531,45,A brincar se dizem muitas verdades.,10,2014-05-25,INSERT,DBA
42.52000045776367,46,As contas adiantadas saem sempre furadas.,11,2014-05-25,INSERT,DBA
89.7699966430664,47,Além ou aquém, sempre vejas com quem.,4,2014-05-25,INSERT,DBA
53.130001068115234,48,Há mil modos de morrer e um só de nascer.,3,2014-05-25,INSERT,DBA
69.12000274658203,49,Formiga quando quer se perder cria asa.,12,2014-05-25,INSERT,DBA
25.170000076293945,50,Intenção sem ação é ilusão.,9,2014-05-25,INSERT,DBA
57.84000015258789,51,A ignorância do bem é a causa do mal.,9,2014-05-25,INSERT,DBA
24.0,52,A quem erra perdoa uma vez e não três.,12,2014-05-25,INSERT,DBA
41.810001373291016,53,A falar é que a gente se entende.,7,2014-05-25,INSERT,DBA
20.959999084472656,54,Depois da calma vem a tempestade.,5,2014-05-25,INSERT,DBA
44.220001220703125,55,Adivinhar é bom, mas saber ainda é melhor.,6,2014-05-25,INSERT,DBA
83.87999725341797,56,Santo de casa não faz milagre.,13,2014-05-25,INSERT,DBA
73.05000305175781,57,A quem erra perdoa uma vez e não três.,11,2014-05-25,INSERT,DBA
95.9800033569336,58,De janeiro a janeiro o dinheiro é do banqueiro.,3,2014-05-25,INSERT,DBA
81.56999969482422,59,Muitas vezes se diz melhor calando do que falando em demasia.,10,2014-05-25,INSERT,DBA
7.650000095367432,60,De graça, até tapa na cara.,3,2014-05-25,INSERT,DBA
58.66999816894531,61,Falar é fácil, fazer é que é difícil.,9,2014-05-25,INSERT,DBA
82.33000183105469,62,Aquele que conta dez amigos, não tem um.,0,2014-05-25,INSERT,DBA
101.87000274658203,63,Nunca diga Nunca!,13,2014-05-25,INSERT,DBA
36.869998931884766,64,A mentira é como uma bola de neve; quanto mais rola, mais engrossa.,4,2014-05-25,INSERT,DBA
57.880001068115234,65,As palavras voam, os escritos ficam.,3,2014-05-25,INSERT,DBA
39.65999984741211,66,Língua não tem osso, mas quebra caroço.,2,2014-05-25,INSERT,DBA
21.3799991607666,67,De manhã a manhã perde o carneiro a lã.,10,2014-05-25,INSERT,DBA
68.9000015258789,68,Às três é de vez.,7,2014-05-25,INSERT,DBA
90.0999984741211,69,A pedra e a palavra, depois de lançada não volta atrás.,6,2014-05-25,INSERT,DBA
76.30999755859375,70,A fome é boa cozinheira.,12,2014-05-25,INSERT,DBA
27.780000686645508,71,Contra a má sorte, coração forte.,5,2014-05-25,INSERT,DBA
89.6500015258789,72,Zomba das cicatrizes quem nunca foi ferido,12,2014-05-25,INSERT,DBA
94.98999786376953,73,A noite é mãe dos pensamentos; e a manhã dos trabalhos.,3,2014-05-25,INSERT,DBA
22.25,74,A pedra e a palavra, depois de lançada não volta atrás.,6,2014-05-25,INSERT,DBA
30.610000610351562,75,As lindas palavras agradam muito e custam pouco.,10,2014-05-25,INSERT,DBA
100.12000274658203,76,Deus me dê paciência e um pano para embrulhar.,13,2014-05-25,INSERT,DBA
78.70999908447266,77,Manhã de nevoeiro, tarde de sol soalheiro.,6,2014-05-25,INSERT,DBA
56.65999984741211,78,Contra a má sorte, coração forte.,5,2014-05-25,INSERT,DBA
21.829999923706055,79,Ler e não entender é negligenciar.,7,2014-05-25,INSERT,DBA
41.58000183105469,80,A homem aventureiro, a filha lhe nasce primeiro.,3,2014-05-25,INSERT,DBA
80.30000305175781,81,Antes de falares uma vez, pensa duas vezes.,13,2014-05-25,INSERT,DBA
26.209999084472656,82,Camarão que dorme a onda leva.,5,2014-05-25,INSERT,DBA
43.599998474121094,83,Amigo que não presta e faca que não corta, que se percam, pouco importa.,0,2014-05-25,INSERT,DBA
14.489999771118164,84,A paixão torna o homem cego, surdo e burro!,2,2014-05-25,INSERT,DBA
75.4000015258789,85,A mulher que ri quando pode e chora quando quer.,8,2014-05-25,INSERT,DBA
65.12000274658203,86,Felizes aqueles que se reconhecem.,7,2014-05-25,INSERT,DBA
82.30000305175781,87,A destreza pode muito, mas mais a perseverança.,3,2014-05-25,INSERT,DBA
38.060001373291016,88,Amor do coração, que só de boca não.,13,2014-05-25,INSERT,DBA
41.0099983215332,89,Aqui há gato!...,7,2014-05-25,INSERT,DBA
34.79999923706055,90,Aduba as terras e verás como medras.,6,2014-05-25,INSERT,DBA
64.69999694824219,91,Branco é, galinha o põe.,12,2014-05-25,INSERT,DBA
45.61000061035156,92,Côr de burro quando foge.,8,2014-05-25,INSERT,DBA
79.5999984741211,93,Antes que cases, olha o que fazes.,8,2014-05-25,INSERT,DBA
63.310001373291016,94,A qualidade pesa mais que a quantidade.,6,2014-05-25,INSERT,DBA
80.37999725341797,95,Zombar dos bons conselhos é dispor para as ruínas,1,2014-05-25,INSERT,DBA
97.56999969482422,96,Beleza sem bondade não vale metade.,3,2014-05-25,INSERT,DBA
44.36000061035156,97,A natureza dá a vida, mas a vida ensina a viver.,3,2014-05-25,INSERT,DBA
77.45999908447266,98,Em pé de pobre é que o sapato aperta.,3,2014-05-25,INSERT,DBA
58.29999923706055,99,Benefício oferecido vale mais que pedido.,12,2014-05-25,INSERT,DBA
25.18000030517578,100,Na adversidade é que se conhecem os amigos,8,2014-05-25,INSERT,DBA
87.5999984741211,101,A verdade é manca, mas chega sempre a tempo.,3,2014-05-25,INSERT,DBA
28.6200008392334,102,É leve o fardo no ombro alheio.,5,2014-05-25,INSERT,DBA
40.65999984741211,103,Galinha velha faz bom caldo.,8,2014-05-25,INSERT,DBA
36.900001525878906,104,Aprender até morrer.,7,2014-05-25,INSERT,DBA
25.450000762939453,105,Depois da meia noite, urubu vira frango.,9,2014-05-25,INSERT,DBA
69.25,106,Ao vilão, dão-lhe o pé e toma a mão.,0,2014-05-25,INSERT,DBA
66.8499984741211,107,Mais depressa se apanha um mentiroso do que um coxo.,2,2014-05-25,INSERT,DBA
59.58000183105469,108,Em traseira de mula e dianteira de frade ninguém se fie.,12,2014-05-25,INSERT,DBA
16.739999771118164,109,A cão velho a raposa cospe-lhe na cara.,7,2014-05-25,INSERT,DBA
5.099999904632568,110,É difícil agradar gregos e troianos.,8,2014-05-25,INSERT,DBA
46.689998626708984,111,Quanto mais rezo, mais assombração aparece,8,2014-05-25,INSERT,DBA
22.229999542236328,112,Homem pequenino, ou velhaco ou bom dançarino.,13,2014-05-25,INSERT,DBA
58.9900016784668,113,Basta uma ovelha ranhosa para perder um rebanho.,8,2014-05-25,INSERT,DBA
103.19000244140625,114,Existem pessoas que nascem sorrindo, vivem fingindo e morrem mentindo.,7,2014-05-25,INSERT,DBA
59.86000061035156,115,Errar é humano, perdoar é divino.,7,2014-05-25,INSERT,DBA
26.59000015258789,116,Mais vale não dizer nada do que nada dizer.,6,2014-05-25,INSERT,DBA
53.75,117,Muito falar, pouco acertar.,4,2014-05-25,INSERT,DBA
91.37000274658203,118,Beleza sem bondade é casa sem porte, nave sem vento, fonte sem água.,6,2014-05-25,INSERT,DBA
92.47000122070312,119,As desgraças têm asas nos pés, e a fortuna tem pés de chumbo.,5,2014-05-25,INSERT,DBA
10.329999923706055,120,De pensar morreu um burro.,0,2014-05-25,INSERT,DBA
55.029998779296875,121,Diz-me com quem tu andas que eu te direi quem tu és.,10,2014-05-25,INSERT,DBA
37.709999084472656,122,Bom é ter amigos, nem que seja no inferno.,4,2014-05-25,INSERT,DBA
101.94000244140625,123,Abre um olho para vender e dois para comprar.,7,2014-05-25,INSERT,DBA
49.0,124,Vaso ruim não quebra,1,2014-05-25,INSERT,DBA
30.979999542236328,125,Laranja: de manhã ouro, à tarde é prata, de noite mata.,4,2014-05-25,INSERT,DBA
70.48999786376953,126,A cão mau, corda curta.,11,2014-05-25,INSERT,DBA
91.9800033569336,127,A fé é que nos salva.,11,2014-05-25,INSERT,DBA
84.66999816894531,128,A mentira só dura enquanto a verdade não chega.,4,2014-05-25,INSERT,DBA
48.77000045776367,129,Bem parece o bem fazer.,1,2014-05-25,INSERT,DBA
53.9900016784668,130,Casa o filho quando quiseres, a filha quando puderes.,0,2014-05-25,INSERT,DBA
44.83000183105469,131,As contas adiantadas saem sempre furadas.,0,2014-05-25,INSERT,DBA
11.25,132,Mentira tem perna curta.,3,2014-05-25,INSERT,DBA
11.680000305175781,133,Em terreiro de galinha, barata não tem razão.,13,2014-05-25,INSERT,DBA
22.8799991607666,134,É errando que se aprende.,7,2014-05-25,INSERT,DBA
46.70000076293945,135,Lava mais água suja do que mulher asseada.,4,2014-05-25,INSERT,DBA
57.560001373291016,136,Ao amigo não encubras o teu segredo, que darás causa a perdê-lo.,1,2014-05-25,INSERT,DBA
87.33999633789062,137,A verdade é para ser dita.,6,2014-05-25,INSERT,DBA
80.4000015258789,138,A má companhia torna o bom, mau, e o mau, pior.,3,2014-05-25,INSERT,DBA
